Crash_ID,State,Crash_Type,Road_User,Year,Age,Gender
20061440,NSW,Multiple,Motorcycle pillion passenger,2006,26,Male
20061191,NSW,Single,Passenger,2006,17,Male
20061201,NSW,Multiple,Motorcycle rider,2006,57,Male
20061086,NSW,Single,Driver,2006,49,Male
20061366,NSW,Multiple,Pedal cyclist,2006,44,Female
20061154,NSW,Multiple,Driver,2006,60,Male
20061081,NSW,Multiple,Motorcycle rider,2006,45,Male
20061410,NSW,Single,Driver,2006,66,Male
20061101,NSW,Multiple,Driver,2006,69,Male
20061419,NSW,Multiple,Driver,2006,70,Male
20061262,NSW,Multiple,Driver,2006,70,Female
20061065,NSW,Multiple,Passenger,2006,92,Male
20061260,NSW,Multiple,Passenger,2006,89,Female
20061260,NSW,Multiple,Driver,2006,91,Male
20061186,NSW,Multiple,Passenger,2006,9,Female
20061236,NSW,Single,Motorcycle rider,2006,24,Male
20061357,NSW,Multiple,Driver,2006,38,Male
20061156,NSW,Multiple,Driver,2006,36,Female
20061322,NSW,Single,Driver,2006,38,Male
20061217,NSW,Multiple,Pedestrian,2006,55,Male
20061393,NSW,Multiple,Driver,2006,53,Female
20061025,NSW,Single,Passenger,2006,52,Female
20061247,NSW,Multiple,Passenger,2006,56,Female
20061015,NSW,Single,Pedestrian,2006,40,Male
20061287,NSW,Single,Pedestrian,2006,68,Male
20061052,NSW,Single,Pedestrian,2006,86,Female
20061189,NSW,Single,Pedestrian,2006,68,Male
20061110,NSW,Single,Driver,2006,33,Male
20061310,NSW,Single,Passenger,2006,21,Female
20061094,NSW,Single,Driver,2006,40,Male
20061406,NSW,Single,Driver,2006,83,Female
20062099,Vic,Multiple,Driver,2006,20,Female
20062038,Vic,Single,Motorcycle rider,2006,24,Male
20062281,Vic,Single,Driver,2006,26,Male
20062001,Vic,Single,Driver,2006,53,Male
20062073,Vic,Single,Driver,2006,76,Female
20062255,Vic,Single,Passenger,2006,15,Female
20062052,Vic,Single,Driver,2006,19,Male
20062237,Vic,Multiple,Driver,2006,51,Male
20062175,Vic,Single,Driver,2006,55,Male
20062031,Vic,Multiple,Motorcycle rider,2006,24,Male
20062194,Vic,Multiple,Motorcycle rider,2006,27,Male
20062183,Vic,Multiple,Driver,2006,56,Male
20062207,Vic,Multiple,Passenger,2006,17,Female
20062133,Vic,Single,Driver,2006,21,Male
20062161,Vic,Single,Passenger,2006,22,Female
20062202,Vic,Single,Driver,2006,71,Male
20062259,Vic,Multiple,Motorcycle rider,2006,25,Male
20062242,Vic,Multiple,Driver,2006,79,Male
20062125,Vic,Multiple,Passenger,2006,0,Male
20062074,Vic,Multiple,Driver,2006,18,Female
20062092,Vic,Single,Driver,2006,18,Female
20062009,Vic,Multiple,Pedal cyclist,2006,20,Male
20062102,Vic,Single,Driver,2006,24,Female
20062266,Vic,Multiple,Driver,2006,19,Male
20062026,Vic,Multiple,Motorcycle rider,2006,41,Male
20062061,Vic,Single,Driver,2006,60,Male
20062308,Vic,Single,Pedal cyclist,2006,48,Male
20062005,Vic,Single,Driver,2006,61,Female
20062198,Vic,Single,Driver,2006,50,Female
20062293,Vic,Multiple,Driver,2006,74,Male
20062265,Vic,Multiple,Driver,2006,67,Male
20062284,Vic,Single,Pedestrian,2006,27,Male
20062144,Vic,Single,Pedestrian,2006,38,Male
20062116,Vic,Single,Pedestrian,2006,75,Male
20062129,Vic,Single,Driver,2006,26,Male
20062067,Vic,Single,Passenger,2006,18,Male
20062182,Vic,Single,Driver,2006,57,Female
20062188,Vic,Multiple,Passenger,2006,66,Female
20062260,Vic,Multiple,Driver,2006,34,Male
20062279,Vic,Single,Passenger,2006,17,Male
20062127,Vic,Single,Driver,2006,24,Male
20062213,Vic,Single,Driver,2006,18,Female
20062103,Vic,Single,Driver,2006,0,Male
20062216,Vic,Single,Driver,2006,32,Male
20062007,Vic,Multiple,Driver,2006,84,Male
20062132,Vic,Multiple,Motorcycle rider,2006,38,Male
20062225,Vic,Multiple,Driver,2006,58,Male
20062087,Vic,Single,Motorcycle rider,2006,49,Male
20062101,Vic,Multiple,Motorcycle rider,2006,50,Male
20062110,Vic,Single,Passenger,2006,58,Female
20062146,Vic,Multiple,Passenger,2006,75,Female
20062264,Vic,Multiple,Passenger,2006,0,Female
20062071,Vic,Multiple,Passenger,2006,21,Male
20062296,Vic,Multiple,Motorcycle rider,2006,39,Male
20062208,Vic,Single,Motorcycle rider,2006,26,Male
20062153,Vic,Multiple,Driver,2006,56,Male
20062181,Vic,Multiple,Motorcycle rider,2006,43,Male
20062276,Vic,Single,Driver,2006,71,Female
20062290,Vic,Single,Passenger,2006,74,Male
20062290,Vic,Single,Driver,2006,71,Female
20062228,Vic,Single,Driver,2006,40,Male
20062292,Vic,Single,Driver,2006,70,Male
20062140,Vic,Single,Pedestrian,2006,64,Male
20062025,Vic,Multiple,Pedestrian,2006,56,Male
20062077,Vic,Single,Passenger,2006,20,Male
20062221,Vic,Single,Driver,2006,65,Male
20062112,Vic,Single,Driver,2006,27,Male
20062002,Vic,Single,Motorcycle rider,2006,36,Male
20062156,Vic,Multiple,Driver,2006,83,Male
20062264,Vic,Multiple,Driver,2006,55,Male
20062200,Vic,Single,Driver,2006,21,Male
20062150,Vic,Multiple,Driver,2006,19,Male
20062269,Vic,Single,Motorcycle rider,2006,22,Male
20062059,Vic,Multiple,Driver,2006,38,Female
20062059,Vic,Multiple,Passenger,2006,16,Female
20062178,Vic,Single,Passenger,2006,18,Male
20062141,Vic,Multiple,Driver,2006,29,Male
20062126,Vic,Single,Pedal cyclist,2006,59,Male
20062128,Vic,Multiple,Motorcycle pillion passenger,2006,45,Female
20062254,Vic,Multiple,Driver,2006,59,Female
20062091,Vic,Multiple,Driver,2006,72,Female
20062017,Vic,Single,Driver,2006,75,Male
20062075,Vic,Single,Driver,2006,18,Male
20062211,Vic,Multiple,Motorcycle rider,2006,37,Male
20062272,Vic,Single,Motorcycle rider,2006,38,Male
20062189,Vic,Single,Pedestrian,2006,35,Male
20062258,Vic,Single,Pedestrian,2006,80,Male
20062088,Vic,Single,Pedestrian,2006,53,Female
20062018,Vic,Single,Pedestrian,2006,72,Male
20062084,Vic,Single,Pedestrian,2006,20,Female
20065132,WA,Multiple,Motorcycle rider,2006,23,Male
20065049,WA,Single,Driver,2006,18,Male
20065105,WA,Multiple,Motorcycle rider,2006,30,Male
20065008,WA,Multiple,Pedal cyclist,2006,48,Male
20065058,WA,Single,Motorcycle rider,2006,64,Male
20065010,WA,Single,Passenger,2006,17,Male
20065128,WA,Single,Driver,2006,20,Male
20065138,WA,Single,Driver,2006,24,Male
20065136,WA,Multiple,Motorcycle rider,2006,24,Male
20065065,WA,Single,Passenger,2006,34,Male
20065083,WA,Multiple,Driver,2006,27,Male
20065069,WA,Single,Passenger,2006,61,Female
20065010,WA,Single,Passenger,2006,16,Female
20065139,WA,Single,Motorcycle rider,2006,36,Male
20065120,WA,Single,Driver,2006,17,Male
20065156,WA,Single,Passenger,2006,30,Male
20065028,WA,Single,Driver,2006,56,Female
20065048,WA,Multiple,Passenger,2006,64,Female
20065045,WA,Multiple,Driver,2006,56,Male
20065067,WA,Single,Driver,2006,61,Male
20065112,WA,Single,Driver,2006,45,Female
20065060,WA,Single,Driver,2006,50,Female
20065104,WA,Single,Motorcycle rider,2006,25,Male
20065050,WA,Single,Driver,2006,19,Male
20065034,WA,Single,Driver,2006,20,Male
20065164,WA,Multiple,Driver,2006,26,Male
20065110,WA,Single,Driver,2006,61,Male
20065005,WA,Single,Passenger,2006,17,Male
20065114,WA,Single,Driver,2006,47,Male
20065166,WA,Multiple,Driver,2006,83,Male
20065090,WA,Multiple,Driver,2006,87,Male
20065173,WA,Multiple,Driver,2006,77,Male
20065047,WA,Single,Passenger,2006,23,Male
20065076,WA,Single,Driver,2006,20,Male
20065147,WA,Single,Driver,2006,62,Female
20065032,WA,Multiple,Driver,2006,73,Male
20065024,WA,Single,Pedestrian,2006,94,Female
20065109,WA,Multiple,Pedestrian,2006,32,Male
20065094,WA,Single,Driver,2006,36,Male
20065088,WA,Single,Driver,2006,20,Male
20065115,WA,Single,Driver,2006,23,Male
20065093,WA,Single,Passenger,2006,27,Male
20065127,WA,Multiple,Motorcycle rider,2006,28,Male
20065019,WA,Single,Driver,2006,27,Male
20065077,WA,Single,Passenger,2006,31,Male
20065129,WA,Single,Driver,2006,18,Male
20065124,WA,Multiple,Motorcycle rider,2006,22,Male
20065148,WA,Multiple,Driver,2006,50,Male
20065031,WA,Single,Driver,2006,89,Male
20065154,WA,Multiple,Passenger,2006,23,Male
20065001,WA,Multiple,Driver,2006,22,Female
20065066,WA,Multiple,Driver,2006,60,Male
20065079,WA,Single,Pedestrian,2006,16,Female
20065044,WA,Single,Passenger,2006,71,Male
20065122,WA,Single,Passenger,2006,80,Male
20065095,WA,Multiple,Driver,2006,18,Female
20066001,Tas,Single,Driver,2006,19,Male
20066004,Tas,Multiple,Passenger,2006,22,Female
20066004,Tas,Multiple,Driver,2006,53,Female
20066006,Tas,Multiple,Driver,2006,40,Male
20066028,Tas,Multiple,Driver,2006,37,Female
20066012,Tas,Single,Driver,2006,18,Male
20066013,Tas,Single,Driver,2006,18,Female
20066040,Tas,Single,Driver,2006,31,Male
20066040,Tas,Single,Passenger,2006,27,Female
20066030,Tas,Multiple,Motorcycle rider,2006,44,Male
20066008,Tas,Single,Passenger,2006,32,Male
20066021,Tas,Multiple,Passenger,2006,47,Male
20066033,Tas,Multiple,Pedestrian,2006,90,Male
20066024,Tas,Multiple,Pedestrian,2006,9,Male
20066018,Tas,Single,Passenger,2006,23,Male
20066027,Tas,Single,Pedestrian,2006,2,Male
20063236,Qld,Multiple,Driver,2006,35,Male
20063202,Qld,Multiple,Driver,2006,80,Female
20063010,Qld,Single,Driver,2006,39,Male
20063179,Qld,Single,Driver,2006,37,Male
20063182,Qld,Single,Driver,2006,37,Male
20063272,Qld,Single,Motorcycle rider,2006,42,Male
20063165,Qld,Multiple,Motorcycle rider,2006,20,Male
20063270,Qld,Multiple,Driver,2006,21,Male
20063187,Qld,Multiple,Driver,2006,28,Male
20063284,Qld,Single,Pedestrian,2006,19,Male
20063285,Qld,Single,Driver,2006,27,Male
20063004,Qld,Multiple,Driver,2006,81,Male
20063242,Qld,Multiple,Driver,2006,92,Male
20063110,Qld,Single,Passenger,2006,12,Male
20063041,Qld,Single,Passenger,2006,20,Male
20063013,Qld,Multiple,Driver,2006,24,Male
20063196,Qld,Single,Driver,2006,25,Female
20063191,Qld,Multiple,Motorcycle rider,2006,24,Male
20063014,Qld,Single,Motorcycle rider,2006,34,Male
20063274,Qld,Single,Passenger,2006,29,Male
20063184,Qld,Multiple,Motorcycle rider,2006,35,Male
20063113,Qld,Multiple,Motorcycle rider,2006,39,Male
20063092,Qld,Single,Driver,2006,43,Female
20063219,Qld,Multiple,Driver,2006,49,Male
20063106,Qld,Multiple,Driver,2006,64,Male
20063141,Qld,Multiple,Passenger,2006,57,Female
20063010,Qld,Single,Passenger,2006,55,Male
20063110,Qld,Single,Driver,2006,17,Male
20063032,Qld,Single,Pedestrian,2006,23,Male
20063297,Qld,Single,Pedestrian,2006,42,Male
20063261,Qld,Multiple,Pedal cyclist,2006,58,Male
20063254,Qld,Single,Pedestrian,2006,13,Female
20063237,Qld,Single,Passenger,2006,34,Male
20063164,Qld,Single,Driver,2006,50,Male
20063141,Qld,Multiple,Driver,2006,74,Male
20063235,Qld,Single,Passenger,2006,15,Female
20063090,Qld,Single,Driver,2006,22,Male
20063057,Qld,Single,Driver,2006,24,Male
20063311,Qld,Single,Motorcycle rider,2006,39,Male
20063245,Qld,Single,Passenger,2006,26,Male
20063282,Qld,Single,Driver,2006,47,Male
20063033,Qld,Multiple,Driver,2006,23,Female
20063015,Qld,Single,Pedestrian,2006,4,Male
20063103,Qld,Multiple,Motorcycle rider,2006,19,Male
20063144,Qld,Single,Driver,2006,33,Female
20063231,Qld,Single,Driver,2006,58,Male
20063162,Qld,Single,Motorcycle rider,2006,43,Male
20063120,Qld,Single,Motorcycle rider,2006,56,Male
20063230,Qld,Single,Motorcycle rider,2006,34,Male
20063218,Qld,Multiple,Passenger,2006,24,Female
20063195,Qld,Single,Driver,2006,84,Female
20063240,Qld,Multiple,Driver,2006,79,Male
20063176,Qld,Multiple,Motorcycle rider,2006,19,Male
20063213,Qld,Single,Passenger,2006,23,Male
20063306,Qld,Single,Motorcycle rider,2006,31,Male
20063296,Qld,Single,Driver,2006,32,Male
20063175,Qld,Multiple,Motorcycle rider,2006,28,Male
20063298,Qld,Single,Driver,2006,61,Male
20063123,Qld,Multiple,Driver,2006,22,Male
20063038,Qld,Single,Pedestrian,2006,20,Female
20063269,Qld,Single,Pedestrian,2006,80,Female
20063007,Qld,Single,Pedestrian,2006,34,Male
20063070,Qld,Single,Pedestrian,2006,48,Female
20063235,Qld,Single,Passenger,2006,19,Male
20063235,Qld,Single,Driver,2006,18,Male
20063059,Qld,Single,Driver,2006,21,Male
20063216,Qld,Single,Driver,2006,36,Male
20063074,Qld,Single,Passenger,2006,29,Male
20063147,Qld,Single,Driver,2006,51,Male
20063143,Qld,Multiple,Driver,2006,31,Male
20063228,Qld,Multiple,Driver,2006,30,Male
20063263,Qld,Single,Driver,2006,45,Male
20063005,Qld,Single,Driver,2006,43,Male
20063304,Qld,Single,Driver,2006,54,Male
20063180,Qld,Single,Motorcycle rider,2006,24,Male
20063037,Qld,Multiple,Motorcycle rider,2006,24,Male
20063087,Qld,Single,Driver,2006,18,Male
20063224,Qld,Multiple,Driver,2006,27,Male
20063002,Qld,Multiple,Motorcycle rider,2006,29,Male
20063189,Qld,Multiple,Driver,2006,28,Male
20063163,Qld,Multiple,Motorcycle rider,2006,35,Male
20063027,Qld,Single,Driver,2006,33,Male
20063243,Qld,Single,Motorcycle rider,2006,29,Male
20063201,Qld,Multiple,Motorcycle rider,2006,39,Male
20063132,Qld,Single,Driver,2006,37,Female
20063160,Qld,Multiple,Passenger,2006,60,Female
20063024,Qld,Single,Pedestrian,2006,54,Male
20063171,Qld,Single,Pedestrian,2006,88,Male
20063079,Qld,Multiple,Driver,2006,72,Male
20063019,Qld,Single,Pedestrian,2006,86,Male
20063222,Qld,Single,Pedestrian,2006,68,Male
20063193,Qld,Single,Driver,2006,29,Male
20063036,Qld,Multiple,Pedal cyclist,2006,47,Male
20063264,Qld,Single,Passenger,2006,0,Male
20064032,SA,Single,Driver,2006,46,Male
20064039,SA,Multiple,Pedal cyclist,2006,64,Male
20064083,SA,Single,Motorcycle rider,2006,25,Male
20064089,SA,Single,Passenger,2006,30,Male
20064089,SA,Single,Driver,2006,34,Male
20064070,SA,Multiple,Driver,2006,84,Male
20064096,SA,Multiple,Passenger,2006,1,Male
20064070,SA,Multiple,Passenger,2006,45,Female
20064077,SA,Multiple,Pedal cyclist,2006,46,Male
20064096,SA,Multiple,Passenger,2006,45,Male
20064048,SA,Single,Driver,2006,18,Female
20064031,SA,Multiple,Driver,2006,78,Male
20064009,SA,Multiple,Driver,2006,66,Male
20064035,SA,Multiple,Motorcycle rider,2006,43,Female
20064044,SA,Single,Pedestrian,2006,40,Male
20064035,SA,Multiple,Pedestrian,2006,19,Female
20064021,SA,Single,Driver,2006,48,Male
20064057,SA,Single,Motorcycle rider,2006,26,Male
20064030,SA,Single,Driver,2006,26,Male
20064052,SA,Multiple,Motorcycle rider,2006,40,Male
20064065,SA,Multiple,Pedestrian,2006,33,Male
20064008,SA,Single,Passenger,2006,2,Female
20068009,ACT,Single,Passenger,2006,24,Male
20068009,ACT,Single,Driver,2006,22,Male
20068003,ACT,Single,Pedestrian,2006,90,Male
20068008,ACT,Multiple,Driver,2006,82,Female
20068012,ACT,Multiple,Pedal cyclist,2006,33,Male
20068004,ACT,Single,Motorcycle rider,2006,28,Male
20067024,NT,Multiple,Driver,2006,39,Male
20067032,NT,Single,Driver,2006,65,Male
20067012,NT,Multiple,Driver,2006,18,Male
20067009,NT,Multiple,Motorcycle rider,2006,36,Male
20067015,NT,Single,Passenger,2006,18,Male
20067004,NT,Multiple,Pedestrian,2006,43,Male
20067041,NT,Single,Driver,2006,17,Male
20067019,NT,Multiple,Passenger,2006,30,Female
20067019,NT,Multiple,Driver,2006,32,Male
20067017,NT,Multiple,Pedestrian,2006,30,Male
20067010,NT,Single,Driver,2006,45,Male
20067020,NT,Single,Driver,2006,51,Female
20063190,Qld,Single,Motorcycle rider,2006,16,Male
20063043,Qld,Single,Driver,2006,19,Male
20063043,Qld,Single,Passenger,2006,19,Female
20063137,Qld,Single,Passenger,2006,21,Male
20063309,Qld,Multiple,Driver,2006,17,Male
20063215,Qld,Single,Passenger,2006,17,Male
20063268,Qld,Single,Motorcycle pillion passenger,2006,26,Male
20063023,Qld,Single,Driver,2006,31,Male
20063301,Qld,Multiple,Driver,2006,56,Male
20063071,Qld,Multiple,Driver,2006,38,Male
20063107,Qld,Single,Driver,2006,18,Male
20063154,Qld,Multiple,Driver,2006,31,Male
20063277,Qld,Single,Driver,2006,56,Male
20063265,Qld,Single,Passenger,2006,48,Male
20063174,Qld,Multiple,Driver,2006,17,Male
20063134,Qld,Single,Driver,2006,18,Female
20063308,Qld,Multiple,Driver,2006,37,Male
20063078,Qld,Multiple,Driver,2006,85,Male
20063104,Qld,Multiple,Driver,2006,77,Male
20063124,Qld,Multiple,Pedal cyclist,2006,24,Male
20063234,Qld,Single,Driver,2006,35,Male
20063072,Qld,Multiple,Driver,2006,57,Female
20063128,Qld,Multiple,Driver,2006,42,Female
20063127,Qld,Single,Driver,2006,64,Male
20063137,Qld,Single,Driver,2006,44,Male
20063128,Qld,Multiple,Passenger,2006,15,Male
20063105,Qld,Single,Pedestrian,2006,36,Male
20063011,Qld,Single,Pedestrian,2006,29,Male
20063118,Qld,Multiple,Pedestrian,2006,35,Male
20063018,Qld,Single,Passenger,2006,20,Male
20063200,Qld,Single,Driver,2006,20,Male
20063154,Qld,Multiple,Passenger,2006,51,Male
20063188,Qld,Single,Motorcycle rider,2006,26,Male
20063052,Qld,Single,Driver,2006,33,Male
20063302,Qld,Single,Driver,2006,32,Male
20063310,Qld,Multiple,Motorcycle rider,2006,35,Male
20063251,Qld,Multiple,Driver,2006,47,Female
20063066,Qld,Single,Driver,2006,23,Male
20063262,Qld,Multiple,Motorcycle rider,2006,36,Male
20063214,Qld,Single,Driver,2006,32,Male
20063081,Qld,Single,Driver,2006,37,Male
20063042,Qld,Single,Passenger,2006,18,Male
20063042,Qld,Single,Passenger,2006,19,Male
20063293,Qld,Single,Passenger,2006,17,Male
20063148,Qld,Multiple,Driver,2006,85,Male
20063082,Qld,Single,Passenger,2006,15,Female
20063068,Qld,Single,Passenger,2006,33,Male
20063098,Qld,Multiple,Driver,2006,56,Male
20063117,Qld,Multiple,Motorcycle rider,2006,53,Male
20063233,Qld,Multiple,Driver,2006,43,Male
20063279,Qld,Single,Motorcycle rider,2006,42,Male
20063099,Qld,Multiple,Passenger,2006,63,Female
20063084,Qld,Single,Driver,2006,43,Female
20063294,Qld,Single,Driver,2006,47,Female
20063291,Qld,Multiple,Driver,2006,69,Female
20063211,Qld,Multiple,Driver,2006,93,Male
20063151,Qld,Single,Pedestrian,2006,37,Male
20063028,Qld,Single,Pedestrian,2006,48,Male
20063273,Qld,Single,Pedestrian,2006,72,Male
20063170,Qld,Single,Motorcycle pillion passenger,2006,19,Female
20063169,Qld,Single,Driver,2006,36,Male
20063001,Qld,Multiple,Pedal cyclist,2006,41,Male
20063064,Qld,Multiple,Driver,2006,27,Male
20063257,Qld,Multiple,Passenger,2006,2,Female
20063257,Qld,Multiple,Driver,2006,35,Female
20063204,Qld,Multiple,Passenger,2006,32,Female
20063049,Qld,Multiple,Motorcycle rider,2006,32,Male
20063083,Qld,Single,Driver,2006,49,Male
20063139,Qld,Single,Passenger,2006,46,Male
20063220,Qld,Multiple,Passenger,2006,79,Female
20063076,Qld,Multiple,Passenger,2006,85,Male
20063034,Qld,Single,Driver,2006,79,Female
20063112,Qld,Single,Passenger,2006,11,Female
20063166,Qld,Multiple,Driver,2006,23,Female
20063278,Qld,Multiple,Driver,2006,29,Male
20063255,Qld,Multiple,Motorcycle rider,2006,39,Male
20063021,Qld,Single,Driver,2006,31,Male
20063183,Qld,Single,Driver,2006,52,Male
20063096,Qld,Multiple,Motorcycle rider,2006,48,Male
20063089,Qld,Multiple,Driver,2006,51,Male
20063150,Qld,Multiple,Driver,2006,48,Male
20063091,Qld,Single,Pedestrian,2006,25,Male
20063153,Qld,Single,Pedestrian,2006,86,Female
20063276,Qld,Single,Pedestrian,2006,37,Male
20063064,Qld,Multiple,Driver,2006,84,Male
20065030,WA,Single,Motorcycle rider,2006,24,Male
20065137,WA,Single,Driver,2006,18,Male
20065027,WA,Single,Motorcycle rider,2006,37,Male
20065108,WA,Single,Passenger,2006,18,Female
20065074,WA,Multiple,Motorcycle rider,2006,22,Male
20065063,WA,Single,Passenger,2006,18,Male
20065152,WA,Multiple,Driver,2006,35,Male
20065113,WA,Multiple,Motorcycle rider,2006,57,Male
20065149,WA,Multiple,Motorcycle rider,2006,44,Male
20065149,WA,Multiple,Motorcycle pillion passenger,2006,50,Female
20065082,WA,Multiple,Motorcycle rider,2006,31,Male
20065084,WA,Multiple,Driver,2006,40,Female
20065142,WA,Single,Motorcycle rider,2006,45,Male
20065072,WA,Single,Passenger,2006,64,Male
20065054,WA,Multiple,Driver,2006,65,Male
20065159,WA,Multiple,Passenger,2006,5,Male
20065133,WA,Single,Driver,2006,21,Male
20065056,WA,Single,Driver,2006,18,Male
20065096,WA,Multiple,Passenger,2006,14,Female
20065092,WA,Single,Driver,2006,18,Male
20065141,WA,Single,Passenger,2006,34,Male
20065089,WA,Multiple,Passenger,2006,22,Male
20065023,WA,Single,Driver,2006,34,Male
20065073,WA,Single,Driver,2006,36,Male
20065057,WA,Single,Driver,2006,20,Male
20065003,WA,Single,Motorcycle rider,2006,22,Male
20065052,WA,Single,Driver,2006,48,Male
20065153,WA,Multiple,Driver,2006,44,Male
20065080,WA,Single,Pedestrian,2006,20,Male
20065170,WA,Single,Pedestrian,2006,38,Female
20065002,WA,Single,Pedestrian,2006,44,Female
20065107,WA,Single,Pedestrian,2006,72,Female
20065097,WA,Single,Pedestrian,2006,87,Male
20065070,WA,Single,Driver,2006,23,Female
20065176,WA,Multiple,Motorcycle rider,2006,57,Male
20065155,WA,Single,Driver,2006,22,Male
20065021,WA,Single,Passenger,2006,24,Male
20065100,WA,Single,Passenger,2006,32,Female
20065029,WA,Single,Driver,2006,18,Male
20065029,WA,Single,Passenger,2006,18,Male
20065162,WA,Multiple,Pedal cyclist,2006,74,Male
20065100,WA,Single,Passenger,2006,46,Female
20065168,WA,Multiple,Driver,2006,18,Male
20065168,WA,Multiple,Passenger,2006,18,Male
20065143,WA,Single,Driver,2006,40,Male
20065020,WA,Single,Driver,2006,52,Female
20065020,WA,Single,Passenger,2006,44,Male
20065022,WA,Multiple,Passenger,2006,68,Male
20065022,WA,Multiple,Driver,2006,67,Female
20065172,WA,Single,Pedestrian,2006,75,Male
20065043,WA,Multiple,Pedestrian,2006,58,Male
20061251,NSW,Single,Driver,2006,17,Male
20061115,NSW,Single,Passenger,2006,19,Male
20061115,NSW,Single,Passenger,2006,21,Male
20061418,NSW,Multiple,Pedestrian,2006,16,Female
20061182,NSW,Single,Pedestrian,2006,19,Male
20061417,NSW,Multiple,Motorcycle rider,2006,15,Male
20061390,NSW,Single,Driver,2006,32,Male
20061053,NSW,Multiple,Driver,2006,37,Male
20061405,NSW,Single,Driver,2006,15,Male
20061405,NSW,Single,Passenger,2006,15,Male
20061123,NSW,Multiple,Driver,2006,19,Female
20061242,NSW,Single,Passenger,2006,22,Female
20061248,NSW,Single,Driver,2006,20,Male
20061143,NSW,Multiple,Motorcycle rider,2006,37,Male
20061142,NSW,Single,Motorcycle rider,2006,28,Male
20061168,NSW,Multiple,Motorcycle rider,2006,55,Male
20061427,NSW,Multiple,Motorcycle rider,2006,64,Male
20061128,NSW,Multiple,Motorcycle rider,2006,40,Male
20061441,NSW,Multiple,Driver,2006,20,Female
20061071,NSW,Multiple,Driver,2006,25,Female
20061045,NSW,Single,Motorcycle rider,2006,45,Male
20061307,NSW,Multiple,Driver,2006,61,Female
20061215,NSW,Multiple,Driver,2006,67,Male
20061157,NSW,Single,Driver,2006,14,Male
20061203,NSW,Single,Pedestrian,2006,21,Male
20061087,NSW,Single,Pedestrian,2006,51,Male
20061301,NSW,Multiple,Pedestrian,2006,73,Female
20061379,NSW,Multiple,Pedestrian,2006,67,Male
20061292,NSW,Single,Driver,2006,89,Male
20061346,NSW,Multiple,Passenger,2006,62,Male
20061047,NSW,Single,Pedestrian,2006,65,Female
20061422,NSW,Single,Driver,2006,37,Male
20061227,NSW,Single,Driver,2006,79,Male
20061407,NSW,Single,Passenger,2006,22,Male
20061116,NSW,Multiple,Driver,2006,44,Male
20061313,NSW,Single,Driver,2006,49,Male
20061111,NSW,Multiple,Driver,2006,45,Male
20061093,NSW,Single,Passenger,2006,12,Male
20061358,NSW,Single,Driver,2006,21,Male
20061073,NSW,Single,Driver,2006,20,Male
20061073,NSW,Single,Passenger,2006,20,Male
20061377,NSW,Multiple,Driver,2006,38,Male
20061003,NSW,Single,Driver,2006,29,Female
20061291,NSW,Multiple,Driver,2006,28,Male
20061033,NSW,Single,Driver,2006,36,Male
20061138,NSW,Multiple,Motorcycle rider,2006,55,Male
20061385,NSW,Single,Motorcycle rider,2006,61,Male
20061283,NSW,Multiple,Driver,2006,70,Male
20061107,NSW,Multiple,Passenger,2006,16,Female
20061179,NSW,Single,Driver,2006,21,Male
20061107,NSW,Multiple,Driver,2006,19,Female
20061373,NSW,Multiple,Driver,2006,21,Female
20061341,NSW,Multiple,Driver,2006,34,Male
20061282,NSW,Single,Motorcycle rider,2006,29,Male
20061012,NSW,Single,Driver,2006,30,Male
20061368,NSW,Single,Driver,2006,41,Male
20061239,NSW,Single,Driver,2006,49,Male
20061199,NSW,Single,Driver,2006,70,Male
20061328,NSW,Multiple,Driver,2006,68,Male
20061416,NSW,Single,Pedestrian,2006,62,Male
20061184,NSW,Single,Pedestrian,2006,73,Male
20061381,NSW,Single,Pedestrian,2006,60,Male
20061429,NSW,Multiple,Pedestrian,2006,20,Male
20061286,NSW,Single,Driver,2006,36,Male
20061361,NSW,Single,Driver,2006,65,Male
20061431,NSW,Single,Driver,2006,73,Male
20061328,NSW,Multiple,Driver,2006,74,Male
20061049,NSW,Single,Passenger,2006,18,Male
20061255,NSW,Single,Passenger,2006,18,Male
20061098,NSW,Multiple,Driver,2006,36,Male
20061259,NSW,Single,Passenger,2006,16,Female
20061370,NSW,Single,Driver,2006,24,Female
20061135,NSW,Single,Motorcycle rider,2006,24,Female
20061212,NSW,Multiple,Driver,2006,41,Male
20061165,NSW,Single,Driver,2006,59,Male
20061158,NSW,Single,Driver,2006,17,Male
20061243,NSW,Single,Driver,2006,17,Female
20061420,NSW,Multiple,Passenger,2006,19,Male
20061315,NSW,Single,Pedestrian,2006,20,Male
20061392,NSW,Multiple,Driver,2006,20,Male
20061392,NSW,Multiple,Passenger,2006,20,Female
20061409,NSW,Single,Driver,2006,64,Male
20061219,NSW,Single,Driver,2006,75,Male
20061013,NSW,Single,Passenger,2006,18,Male
20061078,NSW,Multiple,Pedal cyclist,2006,13,Male
20061384,NSW,Multiple,Passenger,2006,0,Female
20061055,NSW,Multiple,Driver,2006,24,Male
20061362,NSW,Single,Driver,2006,37,Male
20061296,NSW,Multiple,Driver,2006,33,Male
20061337,NSW,Single,Motorcycle rider,2006,36,Male
20061399,NSW,Multiple,Driver,2006,42,Male
20061088,NSW,Multiple,Driver,2006,53,Female
20061383,NSW,Multiple,Driver,2006,47,Male
