,Crash_ID,Counter,Year,State,Crash_Type,Road_User,Gender,Age,Age_Group,Age_Category,Gender_rank,Crash_Type_rank,Road_User_rank
18667,20062150,1,2006,Vic,Multiple,Driver,Male,19,17_to_25,17-26 Years,2,2,1
18668,20062269,1,2006,Vic,Single,Motorcycle rider,Male,22,17_to_25,17-26 Years,2,1,2
18669,20062059,1,2006,Vic,Multiple,Driver,Female,38,26_to_39,37-46 Years,1,2,1
18670,20062059,1,2006,Vic,Multiple,Passenger,Female,16,0_to_16,<16 Years,1,2,4
18671,20062178,1,2006,Vic,Single,Passenger,Male,18,17_to_25,17-26 Years,2,1,4
18672,20062141,1,2006,Vic,Multiple,Driver,Male,29,26_to_39,27-36 Years,2,2,1
18673,20062126,1,2006,Vic,Single,Pedal cyclist,Male,59,40_to_64,57-66 Years,2,1,3
18674,20062128,1,2006,Vic,Multiple,Motorcycle pillion passenger,Female,45,40_to_64,37-46 Years,1,2,6
18675,20062254,1,2006,Vic,Multiple,Driver,Female,59,40_to_64,57-66 Years,1,2,1
18676,20062091,1,2006,Vic,Multiple,Driver,Female,72,65_to_74,67+ Years,1,2,1
18677,20062017,1,2006,Vic,Single,Driver,Male,75,75_or_older,67+ Years,2,1,1
18678,20062075,1,2006,Vic,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
18679,20062211,1,2006,Vic,Multiple,Motorcycle rider,Male,37,26_to_39,37-46 Years,2,2,2
18680,20062272,1,2006,Vic,Single,Motorcycle rider,Male,38,26_to_39,37-46 Years,2,1,2
18681,20062189,1,2006,Vic,Single,Pedestrian,Male,35,26_to_39,27-36 Years,2,1,5
18682,20062258,1,2006,Vic,Single,Pedestrian,Male,80,75_or_older,67+ Years,2,1,5
18683,20062088,1,2006,Vic,Single,Pedestrian,Female,53,40_to_64,47-56 Years,1,1,5
18684,20062018,1,2006,Vic,Single,Pedestrian,Male,72,65_to_74,67+ Years,2,1,5
18685,20062084,1,2006,Vic,Single,Pedestrian,Female,20,17_to_25,17-26 Years,1,1,5
18686,20065132,1,2006,WA,Multiple,Motorcycle rider,Male,23,17_to_25,17-26 Years,2,2,2
18687,20065049,1,2006,WA,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
18688,20065105,1,2006,WA,Multiple,Motorcycle rider,Male,30,26_to_39,27-36 Years,2,2,2
18689,20065008,1,2006,WA,Multiple,Pedal cyclist,Male,48,40_to_64,47-56 Years,2,2,3
18690,20065058,1,2006,WA,Single,Motorcycle rider,Male,64,40_to_64,57-66 Years,2,1,2
18691,20065010,1,2006,WA,Single,Passenger,Male,17,17_to_25,17-26 Years,2,1,4
18692,20065128,1,2006,WA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
18693,20065138,1,2006,WA,Single,Driver,Male,24,17_to_25,17-26 Years,2,1,1
18694,20065136,1,2006,WA,Multiple,Motorcycle rider,Male,24,17_to_25,17-26 Years,2,2,2
18695,20065065,1,2006,WA,Single,Passenger,Male,34,26_to_39,27-36 Years,2,1,4
18696,20065083,1,2006,WA,Multiple,Driver,Male,27,26_to_39,27-36 Years,2,2,1
18697,20065069,1,2006,WA,Single,Passenger,Female,61,40_to_64,57-66 Years,1,1,4
18698,20065010,1,2006,WA,Single,Passenger,Female,16,0_to_16,<16 Years,1,1,4
18699,20065139,1,2006,WA,Single,Motorcycle rider,Male,36,26_to_39,27-36 Years,2,1,2
18700,20065120,1,2006,WA,Single,Driver,Male,17,17_to_25,17-26 Years,2,1,1
18701,20065156,1,2006,WA,Single,Passenger,Male,30,26_to_39,27-36 Years,2,1,4
18702,20065028,1,2006,WA,Single,Driver,Female,56,40_to_64,47-56 Years,1,1,1
18703,20065048,1,2006,WA,Multiple,Passenger,Female,64,40_to_64,57-66 Years,1,2,4
18704,20065045,1,2006,WA,Multiple,Driver,Male,56,40_to_64,47-56 Years,2,2,1
18705,20065067,1,2006,WA,Single,Driver,Male,61,40_to_64,57-66 Years,2,1,1
18706,20065112,1,2006,WA,Single,Driver,Female,45,40_to_64,37-46 Years,1,1,1
18707,20065060,1,2006,WA,Single,Driver,Female,50,40_to_64,47-56 Years,1,1,1
18708,20065104,1,2006,WA,Single,Motorcycle rider,Male,25,17_to_25,17-26 Years,2,1,2
18709,20065050,1,2006,WA,Single,Driver,Male,19,17_to_25,17-26 Years,2,1,1
18710,20065034,1,2006,WA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
18711,20065164,1,2006,WA,Multiple,Driver,Male,26,26_to_39,17-26 Years,2,2,1
18712,20065110,1,2006,WA,Single,Driver,Male,61,40_to_64,57-66 Years,2,1,1
18713,20065005,1,2006,WA,Single,Passenger,Male,17,17_to_25,17-26 Years,2,1,4
18714,20065114,1,2006,WA,Single,Driver,Male,47,40_to_64,47-56 Years,2,1,1
18715,20065166,1,2006,WA,Multiple,Driver,Male,83,75_or_older,67+ Years,2,2,1
18716,20065090,1,2006,WA,Multiple,Driver,Male,87,75_or_older,67+ Years,2,2,1
18717,20065173,1,2006,WA,Multiple,Driver,Male,77,75_or_older,67+ Years,2,2,1
18718,20065047,1,2006,WA,Single,Passenger,Male,23,17_to_25,17-26 Years,2,1,4
18719,20065076,1,2006,WA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
18720,20065147,1,2006,WA,Single,Driver,Female,62,40_to_64,57-66 Years,1,1,1
18721,20065032,1,2006,WA,Multiple,Driver,Male,73,65_to_74,67+ Years,2,2,1
18722,20065024,1,2006,WA,Single,Pedestrian,Female,94,75_or_older,67+ Years,1,1,5
18723,20065109,1,2006,WA,Multiple,Pedestrian,Male,32,26_to_39,27-36 Years,2,2,5
18724,20065094,1,2006,WA,Single,Driver,Male,36,26_to_39,27-36 Years,2,1,1
18725,20065088,1,2006,WA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
18726,20065115,1,2006,WA,Single,Driver,Male,23,17_to_25,17-26 Years,2,1,1
18727,20065093,1,2006,WA,Single,Passenger,Male,27,26_to_39,27-36 Years,2,1,4
18728,20065127,1,2006,WA,Multiple,Motorcycle rider,Male,28,26_to_39,27-36 Years,2,2,2
18729,20065019,1,2006,WA,Single,Driver,Male,27,26_to_39,27-36 Years,2,1,1
18730,20065077,1,2006,WA,Single,Passenger,Male,31,26_to_39,27-36 Years,2,1,4
18731,20065129,1,2006,WA,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
18732,20065124,1,2006,WA,Multiple,Motorcycle rider,Male,22,17_to_25,17-26 Years,2,2,2
18733,20065148,1,2006,WA,Multiple,Driver,Male,50,40_to_64,47-56 Years,2,2,1
18734,20065031,1,2006,WA,Single,Driver,Male,89,75_or_older,67+ Years,2,1,1
18735,20065154,1,2006,WA,Multiple,Passenger,Male,23,17_to_25,17-26 Years,2,2,4
18736,20065001,1,2006,WA,Multiple,Driver,Female,22,17_to_25,17-26 Years,1,2,1
18737,20065066,1,2006,WA,Multiple,Driver,Male,60,40_to_64,57-66 Years,2,2,1
18738,20065079,1,2006,WA,Single,Pedestrian,Female,16,0_to_16,<16 Years,1,1,5
18739,20065044,1,2006,WA,Single,Passenger,Male,71,65_to_74,67+ Years,2,1,4
18740,20065122,1,2006,WA,Single,Passenger,Male,80,75_or_older,67+ Years,2,1,4
18741,20065095,1,2006,WA,Multiple,Driver,Female,18,17_to_25,17-26 Years,1,2,1
18742,20066001,1,2006,Tas,Single,Driver,Male,19,17_to_25,17-26 Years,2,1,1
18743,20066004,1,2006,Tas,Multiple,Passenger,Female,22,17_to_25,17-26 Years,1,2,4
18744,20066004,1,2006,Tas,Multiple,Driver,Female,53,40_to_64,47-56 Years,1,2,1
18745,20066006,1,2006,Tas,Multiple,Driver,Male,40,40_to_64,37-46 Years,2,2,1
18746,20066028,1,2006,Tas,Multiple,Driver,Female,37,26_to_39,37-46 Years,1,2,1
18747,20066012,1,2006,Tas,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
18748,20066013,1,2006,Tas,Single,Driver,Female,18,17_to_25,17-26 Years,1,1,1
18749,20066040,1,2006,Tas,Single,Driver,Male,31,26_to_39,27-36 Years,2,1,1
18750,20066040,1,2006,Tas,Single,Passenger,Female,27,26_to_39,27-36 Years,1,1,4
18751,20066030,1,2006,Tas,Multiple,Motorcycle rider,Male,44,40_to_64,37-46 Years,2,2,2
18752,20066008,1,2006,Tas,Single,Passenger,Male,32,26_to_39,27-36 Years,2,1,4
18753,20066021,1,2006,Tas,Multiple,Passenger,Male,47,40_to_64,47-56 Years,2,2,4
18754,20066033,1,2006,Tas,Multiple,Pedestrian,Male,90,75_or_older,67+ Years,2,2,5
18755,20066024,1,2006,Tas,Multiple,Pedestrian,Male,9,0_to_16,<16 Years,2,2,5
18756,20066018,1,2006,Tas,Single,Passenger,Male,23,17_to_25,17-26 Years,2,1,4
18757,20066027,1,2006,Tas,Single,Pedestrian,Male,2,0_to_16,<16 Years,2,1,5
18758,20063236,1,2006,Qld,Multiple,Driver,Male,35,26_to_39,27-36 Years,2,2,1
18759,20063202,1,2006,Qld,Multiple,Driver,Female,80,75_or_older,67+ Years,1,2,1
18760,20063010,1,2006,Qld,Single,Driver,Male,39,26_to_39,37-46 Years,2,1,1
18761,20063179,1,2006,Qld,Single,Driver,Male,37,26_to_39,37-46 Years,2,1,1
18762,20063182,1,2006,Qld,Single,Driver,Male,37,26_to_39,37-46 Years,2,1,1
18763,20063272,1,2006,Qld,Single,Motorcycle rider,Male,42,40_to_64,37-46 Years,2,1,2
18764,20063165,1,2006,Qld,Multiple,Motorcycle rider,Male,20,17_to_25,17-26 Years,2,2,2
